ID,Year_start,Year_finish,Duration,Season,Method,Strata_sampling,Nights,hours_per_night,number_of_mistnets,effort_straube_bianconi,Sampling_habitat,Community,Class,Order,Superfamily,Family,Capture_number,Species,Status
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.furinalis,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Carollia.brevicauda,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.taddeii,NA
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.bokermanni,EN
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossops.neglectus,DD
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,171,Carollia.perspicillata,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Carollia.sp.,NA
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.glaucinus,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.peracchii,NA
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Centronycteris.maximiliani,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Glyphonycteris.sylvestris,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.sp.,NA
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossus.rufus,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.perotis,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchorhina.aurita,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Chiroderma.villosum,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Artibeus.gnomus,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,4,Chrotopterus.auritus,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Glossophaga.soricina,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lophostoma.silvicolum,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Thyropteridae,0,Thyroptera.tricolor,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Phyllostomus.discolor,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.schmidtorum,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Uroderma.magnirostrum,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.hirsuta,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.lavali,NA
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.megalotis,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.levis,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lichonycteris.degener,NA
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Mimon.crenulatum,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Diphylla.ecaudata,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lampronycteris.brachyotis,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.minuta,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Dryadonycteris.capixaba,NA
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Lasiurus.blossevillii,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossops.temminckii,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossus.molossus,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Promops.nasutus,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.diminutus,DD
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Lasiurus.ega,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Mimon.bennettii,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Tadarida.brasiliensis,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossus.sp.,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Noctilionidae,0,Noctilio.leporinus,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lophostoma.brasiliense,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.dinellii,NA
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.auripendulus,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.mordax,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,7,Anoura.geoffroyi,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Phyllostomus.hastatus,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Nyctinomops.macrotis,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,22,Artibeus.planirostris,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,16,Chiroderma.doriae,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Platyrrhinus.recifinus,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.nigricans,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Noctilionidae,0,Noctilio.albiventris,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Rhinophylla.pumilio,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.ruber,NT
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Phylloderma.stenops,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.riparius,LC
bat1002,2007,NA,27 months,both,mist nets,U,6,6,8,208008,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.albescens,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,1,Peropteryx.leucoptera,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Peropteryx.cf..kappleri,NA
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Saccopteryx.leptura,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.peracchii,NA
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,1,Trachops.cirrhosus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,34,Sturnira.lilium,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,11,Phyllostomus.hastatus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Peropteryx.macrotis,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Noctilionidae,0,Noctilio.leporinus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.levis,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Rhynchonycteris.naso,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,41,Platyrrhinus.lineatus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Sturnira.tildae,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Tonatia.bidens,DD
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,147,Phyllostomus.discolor,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Phyllostomus.elongatus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.izecksohni,NA
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Anoura.geoffroyi,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Pygoderma.bilabiatum,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Natalidae,0,Natalus.macrourus,NT
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,248,Myotis.lavali,NA
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Platyrrhinus.incarum,NA
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Rhinophylla.pumilio,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Noctilionidae,0,Noctilio.albiventris,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Mimon.crenulatum,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Phylloderma.stenops,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossops.neglectus,DD
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Platyrrhinus.recifinus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.riparius,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Nyctinomops.macrotis,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,1,Promops.nasutus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossus.molossus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Centronycteris.maximiliani,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.patagonicus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossus.rufus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Chiroderma.doriae,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchorhina.aurita,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossus.sp.,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Nyctinomops.laticaudatus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Tadarida.brasiliensis,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.nigricans,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Cynomops.abrasus,DD
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Glyphonycteris.daviesi,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossops.temminckii,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.brasiliensis,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Cynomops.planirostris,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,29,Artibeus.cinereus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,1,Desmodus.rotundus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Histiotus.montanus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Artibeus.fimbriatus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Rhogeessa.io,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Trinycteris.nicefori,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.microtis,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.bokermanni,EN
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Uroderma.bilobatum,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,11,Artibeus.lituratus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Macrophyllum.macrophyllum,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.glaucinus,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Vampyressa.pusilla,DD
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.sp.,NA
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,685,Artibeus.planirostris,LC
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.diminutus,DD
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Artibeus.sp.,NA
bat1003,2011,NA,NA,NA,mist nets,U,25,11,8,79200,Forest trails and surroundings,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.perotis,LC
